name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
The Caveman's Valentine (2001)            ,"6.0 based on 5,595 user ratings",2001-09-20,Kasi Lemmons,"Samuel L. Jackson,Colm Feore,Ann Magnuson",44,59 user,58 critic,NA,"new-york-city,title-directed-by-female,manhattan-new-york-city,delusion,chrysler-building-manhattan-new-york-city","Crime,Drama,Music,Mystery,Thriller","Rated R for language, some violence and sexuality","USA,Canada",English,NA,112041(USA),687081,105,Color,1.85:1
Altered Species (2001)            ,2.4 based on 410 user ratings,2001-09-01,Serge Rodnunsky,"Allen Lee Haff,Leah Rowan,Guy Vieg",NA,18 user,10 critic,NA,"rat,laboratory,sink,professor,basement","Horror,Thriller",Rated R for violence/gore and some sexuality,USA,English,NA,NA,NA,91,Color,NA
Startup.com (2001)            ,"7.1 based on 3,010 user ratings",2001-06-01,"Chris Hegedus,Jehane Noujaim","Kaleil Isaza Tuzman,Tom Herman,Kenneth Austin",75,66 user,64 critic,NA,"business,venture-capital,friendship,dotcom,industrial-espionage",Documentary,Rated R for language,USA,English,NA,16118(USA),1280975,107,Color,1.33:1
Panic (2002)            ,3.3 based on 647 user ratings,2003-06-03,Bob Misiorowski,"Rodney Rowland,Kristanna Loken,Alexander Enberg",NA,13 user,4 critic,NA,"aviation,airport,airplane,paralysis,die-hard-scenario","Action,Drama,Thriller",Rated R for violence/terror and language,USA,English,NA,NA,NA,91,Color,1.78:1
Ten Tiny Love Stories (2002)            ,6.5 based on 410 user ratings,2002-08-10,NA,NA,NA,11 user,6 critic,NA,"love,monologue,loss-of-virginity,sex,number-in-title",Drama,Rated R for language and sexual dialogue,USA,English,NA,NA,NA,NA,Color,2.35:1
China: The Panda Adventure (2001)            ,6.1 based on 162 user ratings,2001-06-09,NA,NA,49,5 user,9 critic,NA,"panda,china,great-white-hunter,country-name-in-title,imax",Drama,NA,USA,English,NA,28268(USA),3708478,48,Color,1.44:1
Soul Survivors (2001)            ,"3.9 based on 7,274 user ratings",2001-09-07,Stephen Carpenter,"Melissa Sagemiller,Wes Bentley,Casey Affleck",20,181 user,64 critic,NA,"college,car-accident,ghost,girl-in-panties,white-panties","Drama,Horror,Mystery,Thriller","Rated PG-13 for terror/violence, sexuality and some substance abuse",USA,English,14000000,1140698(USA),3100650,84,Color,1.85:1
Fifty Percent Grey (2001)            ,7.0 based on 952 user ratings,2001-11-12,NA,NA,NA,10 user,NA,NA,"soldier,television,heaven,splatter,shot-in-the-head","Animation,Short,Comedy,Fantasy",NA,Ireland,English,NA,NA,NA,3,Color,NA
The Bunker (2001)            ,"5.5 based on 5,114 user ratings",2002-09-27,Rob Green,"Jason Flemyng,Andrew Tiernan,Christopher Fairbank",NA,84 user,37 critic,NA,"bunker,soldier,tunnel,ardennes,german-army","Drama,Horror,Mystery,Thriller,War",Rated R for violence,UK,English,NA,NA,NA,95,Color,1.85:1
Spiders II: Breeding Ground (2001)            ,"3.0 based on 1,187 user ratings",2001-05-09,NA,NA,NA,45 user,16 critic,NA,"doctor,storm,spider,giant-spider,wife","Horror,Sci-Fi","Rated R for violence and gore, language and nudity",USA,English,NA,NA,NA,96,Color,1.85:1
Amorestremo (2001)            ,3.3 based on 214 user ratings,2001-11-23,NA,NA,NA,4 user,3 critic,NA,"penis,male-frontal-nudity,female-nudity,bare-chested-male-bondage,bare-chested-male",Thriller,NA,Italy,Italian,NA,NA,NA,96,Color,1.85:1
Children Underground (2001)            ,"8.3 based on 1,901 user ratings",2003-10-05,NA,NA,85,21 user,12 critic,NA,"subway,romania,two-word-title,starving-child,starving",Documentary,NA,USA,Romanian,NA,NA,NA,104,Color,NA
The Arena (2001)            ,2.7 based on 533 user ratings,2001-08-28,NA,NA,NA,16 user,5 critic,NA,"gladiator,slave,slave-girl,druid,roman","Adventure,Drama,Action",Rated R for strong violence and sexuality,"Russia,USA",English,NA,NA,NA,92,Color,NA
The Prince of Light (2000)            ,6.9 based on 65 user ratings,2001-09-25,Yûgô Sakô,"Bryan Cranston,Edie Mirman,Tom Wyner",NA,1 user,NA,NA,NA,"Animation,Drama,Adventure,Action",NA,"USA,India,Japan","English,Hindi",NA,NA,NA,97,Color,NA
You Stupid Man (2002)            ,"5.9 based on 2,120 user ratings",2011-02-27,NA,NA,NA,20 user,7 critic,NA,"new-york,girlfriend,ex-girlfriend,tv-star,infidelity","Comedy,Romance",NA,"Canada,USA,Germany",English,NA,NA,NA,95,Color,1.85:1
Seven and a Match (2001)            ,6.4 based on 252 user ratings,2003-04-21,NA,NA,NA,8 user,1 critic,NA,"gay-character,gay-kiss,house,friend,college-friend","Comedy,Drama",NA,USA,English,NA,NA,NA,NA,Color,NA
Flying Virus (2001)            ,3.3 based on 753 user ratings,2001-12-31,NA,NA,NA,17 user,15 critic,NA,"bee,indians,killer-bee,reporter,poison","Action,Horror,Sci-Fi",Rated R for violence,"USA,Brazil","English,Portuguese",NA,NA,NA,NA,Color,NA
Puppetry of the Penis: Live at the Forum (2012)            ,5.8 based on 190 user ratings,2012-04-13,NA,NA,NA,6 user,1 critic,NA,"genitalia,penis,nudity,male-frontal-nudity",Comedy,NA,UK,English,NA,NA,NA,52,Color,NA
Green Day: International Supervideos! (2001)            ,8.7 based on 217 user ratings,2001-11-13,NA,NA,NA,NA,NA,NA,"music-video-collection,punctuation-in-title,exclamation-point-in-title,color-in-title",Music,NA,USA,English,NA,NA,NA,60,Color,NA
Let It Snow (1999)            ,5.8 based on 476 user ratings,2001-10-10,NA,NA,42,19 user,10 critic,NA,"snow,love,subjective-camera,prologue,new-york-city","Comedy,Romance",Rated R for language and sexual content,USA,English,NA,6433(USA),20555,90,Color,NA
Children of the Corn: Revelation (2001)            ,"3.4 based on 1,884 user ratings",2001-10-09,Guy Magar,"Claudette Mink,Kyle Cassie,Michael Ironside",NA,39 user,21 critic,NA,"girl-in-panties,panties,sickle,reference-to-charles-manson,killed-in-a-bathtub","Horror,Thriller","Rated R for language, nudity, violence/terror, and some drug use",Canada,English,2500000,NA,NA,NA,Color,1.85:1
The Captives (2001)            ,2.7 based on 744 user ratings,2001-11-04,NA,NA,NA,18 user,27 critic,NA,"torture,revenge,kidnapping,murder,gore","Drama,Horror,Thriller",NA,USA,English,NA,NA,NA,71,Color,1.33:1
Just Visiting (2001)            ,"5.8 based on 15,096 user ratings",2001-04-06,NA,NA,38,98 user,61 critic,NA,"future-time-travel,alternate-history,alternate-timeline,time-travel-comedy,flatulence","Comedy,Fantasy,Sci-Fi",Rated PG-13 for violence and crude humor,"France,USA","English,French",40000000,2272489(USA),4777007,88,Color,2.35:1
Octopus 2: River of Fear (2001)            ,2.8 based on 784 user ratings,2002-01-01,NA,NA,NA,32 user,19 critic,NA,"police,boat,octopus,giant-octopus,captain",Horror,Rated R for some language,USA,English,NA,NA,NA,NA,Color,NA
Crocodile 2: Death Swamp (2002)            ,"3.7 based on 1,379 user ratings",2002-08-13,NA,NA,NA,42 user,20 critic,NA,"crocodile,giant-crocodile,swamp,stolen-money,creature-feature","Horror,Thriller",Rated R for violence/gore and pervasive language,USA,English,2200000,NA,NA,NA,Color,1.78:1
Fish in a Barrel (2001)            ,5.4 based on 225 user ratings,2001-01-20,Kent Dalian,"Jeremy Renner,Stephen Ingle,Rene M. Rigal",NA,8 user,2 critic,NA,"diamond,russian-roulette,cash-register,brother-brother-relationship,police-officer","Comedy,Drama",NA,USA,English,200000,NA,NA,85,Color,NA
Double Take (2001)            ,"5.3 based on 5,424 user ratings",2001-01-12,NA,NA,25,50 user,45 critic,NA,"cia,train,mexico,cia-agent,fbi","Action,Comedy,Crime,Thriller",Rated PG-13 for violence and language,USA,"English,Spanish",24000000,11736236(USA),20218,88,Color,2.35:1
"Shining Stars: The Official Story of Earth, Wind, & Fire (2001)            ",7.2 based on 20 user ratings,2001-08-21,NA,NA,NA,NA,NA,NA,soul,"Biography,Music",NA,USA,English,NA,NA,NA,90,Color,NA
New Alcatraz (2001)            ,"3.3 based on 1,279 user ratings",2002-05-21,Phillip J. Roth,"Dean Cain,Elizabeth Lackey,Mark Sheppard",NA,39 user,18 critic,NA,"prison,snake,antarctica,pistol,stabbed-in-the-back","Action,Horror,Sci-Fi,Thriller",Rated R for language and some violence,USA,English,NA,NA,NA,96,Color,1.85:1
The Proposal (2001)            ,5.4 based on 613 user ratings,2002-04-02,NA,NA,NA,10 user,7 critic,NA,"undercover-cop,fbi,jacuzzi,bikini,mini-skirt","Thriller,Drama",Rated R for some violence,USA,English,NA,NA,NA,91,Color,NA
Bug Off! (2001)            ,3.7 based on 142 user ratings,2001-08-01,T.C. Christensen,"Steve Anderson,Briana Shipley,Andrew Fugate",NA,5 user,3 critic,NA,NA,"Comedy,Family,Fantasy",Rated PG for mild crude humor,USA,English,NA,NA,NA,84,Color,NA
Everything Put Together (2000)            ,6.6 based on 600 user ratings,2002-06-14,NA,NA,63,10 user,24 critic,NA,"group-of-friends,sudden-infant-death-syndrome,mental-instability,mental-breakdown,morgue",Drama,Rated R for some language,USA,English,100000,NA,NA,87,Color,1.85:1
Red Dirt (2000)            ,6.4 based on 835 user ratings,2000-03-17,NA,NA,NA,39 user,8 critic,NA,"talking-to-the-dead,obsession,sex-between-cousins,gay-interest,homosexuality","Drama,Romance",NA,USA,English,NA,NA,NA,110,Color,NA
The Godthumb (2002)            ,6.8 based on 547 user ratings,2002-12-21,NA,NA,NA,4 user,1 critic,NA,"spoof,spoof-title,thumb,parody,godfather","Comedy,Short",NA,USA,English,NA,NA,NA,32,Color,1.37:1
Winning London (2001)            ,"5.4 based on 2,984 user ratings",2001-03-27,Craig Shapiro,"Mary-Kate Olsen,Ashley Olsen,Brandon Tyler",NA,43 user,2 critic,NA,"high-school-student,diplomat,crush,british,female-protagonist","Comedy,Family,Romance",NA,USA,English,NA,NA,NA,93,Color,1.33:1
Harvard Man (2001)            ,"4.9 based on 3,754 user ratings",2001-08-01,NA,NA,49,69 user,27 critic,NA,"basketball,philosophy,harvard,cheerleader,college","Comedy,Crime,Drama,Romance,Thriller","Rated R for drug use, language and some strong sexuality",USA,English,5500000,8425(USA),56007,99,Color,2.35:1
Michael Jackson: You Rock My World (2001)            ,8.1 based on 822 user ratings,2001-09-26,NA,NA,NA,2 user,NA,NA,"pop-singer,pop-star,four-word-title,music-video","Short,Comedy,Crime,Music,Romance",NA,USA,English,NA,NA,NA,14,Color,1.78:1
Spike and Mike's Sick and Twisted Festival of Animation Volume 7 (2000)            ,7.3 based on 13 user ratings,2000-06-06,"Q. Allan Brocka,Gregory Ecklund",NA,NA,NA,1 critic,NA,"gay,independent-film","Animation,Comedy",NA,USA,English,NA,NA,NA,NA,Color,NA
Ticker (2001)            ,"3.5 based on 5,835 user ratings",2001-06-23,Albert Pyun,"Tom Sizemore,Dennis Hopper,Steven Seagal",NA,94 user,26 critic,NA,"bomb,bomb-squad,terrorist,senator,detective","Action,Crime,Thriller",Rated R for violence and language,USA,English,7000000,NA,NA,92,Color,1.85:1
Air Bud 3 (2000)            ,"4.6 based on 1,905 user ratings",2000-12-12,Bill Bannerman,"Kevin Zegers,Dale Midkiff,David Glyn-Jones",NA,14 user,11 critic,NA,"soccer,dog,dog-movie,soccer-movie,sports-team","Comedy,Drama,Family,Sport",NA,"USA,Canada",English,NA,NA,NA,83,Color,NA
Hidden Agenda (2001)            ,4.8 based on 885 user ratings,2001-07-21,Marc S. Grenier,"Dolph Lundgren,Maxim Roy,Brigitte Paquette",NA,24 user,7 critic,NA,"witness,fbi,flashback,cigar-smoking,corporate-crime","Action,Crime,Mystery,Thriller","Rated R for violence, language and brief sexuality",Canada,English,5000000,NA,NA,NA,Color,1.85:1
Miss Congeniality (2000)            ,"6.2 based on 137,000 user ratings",2000-12-22,Donald Petrie,"Sandra Bullock,Michael Caine,Benjamin Bratt",43,370 user,140 critic,1,"pageant,undercover,fbi,beauty-pageant,female-agent","Action,Comedy,Crime,Romance",Rated PG-13 for sexual references and a scene of violence,USA,"English,Russian,French,Hawaiian,Spanish",45000000,13853686(USA),106807667,109,Color,1.85:1
DOA: A Coroner's Fairy Tale (2001)            ,7.2 based on 38 user ratings,2006-02-03,NA,NA,NA,NA,NA,NA,"love,coroner,fairy-tale,fable,surrealism","Short,Fantasy,Horror,Romance",NA,USA,English,6000,NA,NA,NA, Black and White,1.33:1
Enigma (2001)            ,"6.4 based on 17,608 user ratings",2002-06-07,Michael Apted,"Dougray Scott,Kate Winslet,Saffron Burrows",64,172 user,118 critic,NA,"spy,suspicion,u-boat,nazi,code-breaking","Drama,Mystery,Romance,Thriller,War",Rated R for a sex scene and language,"UK,USA,Germany,Netherlands","English,German",NA,£796776(UK),4298329,119,Color,2.35:1
Arachnid (2001)            ,"3.9 based on 2,281 user ratings",2001-06-29,NA,NA,NA,51 user,31 critic,NA,"island,guam,monster,pilot,jungle","Adventure,Horror,Sci-Fi",Rated R for creature violence/gore and language,Spain,"Spanish,English",570000,NA,NA,95,Color,1.85:1
Celebrating Dumbo (2001)            ,7.2 based on 33 user ratings,2001-10-23,NA,NA,NA,NA,1 critic,NA,"elephant,character-name-in-title","Documentary,Short",NA,USA,English,NA,NA,NA,14,Color,NA
